lat;lon ;RR ; Wet_Climat_Freq
0.55;36.65;0.00;0.00
0.55;36.7;0.00;0.00
0.55;36.75;0.00;0.00
0.55;36.8;0.00;0.00
0.55;36.85;0.00;0.00
0.55;36.9;0.00;0.00
0.55;36.95;0.00;0.00
0.55;37;0.00;0.00
0.55;37.05;0.00;0.00
0.55;37.1;0.00;0.00
0.55;37.35;0.00;0.13
0.55;37.4;0.00;0.13
0.55;37.45;0.00;0.00
0.55;37.7;0.00;0.38
0.55;37.75;0.00;0.38
0.55;37.9;0.00;0.50
0.55;37.95;0.00;0.38
0.55;38.4;0.00;0.63
0.55;38.45;0.00;0.38
0.55;38.5;0.00;0.38
0.55;38.55;0.00;0.38
0.55;38.6;0.00;0.25
0.55;38.65;0.00;0.25
0.55;38.7;0.00;0.25
0.55;38.75;0.00;0.25
0.55;38.8;0.00;0.25
0.55;38.85;0.00;0.38
0.55;38.9;0.00;0.38
0.55;38.95;0.00;0.38
0.55;39;0.00;0.38
0.55;39.1;0.00;0.38
0.55;39.15;0.00;0.75
0.55;39.45;0.00;0.25
0.55;39.65;0.00;0.88
0.55;39.7;0.00;0.38
0.55;39.75;0.00;0.25
0.55;39.8;0.00;0.25
0.55;39.85;0.00;0.50
0.55;39.9;0.00;0.50
0.55;39.95;0.00;0.38
0.55;40;0.00;0.38
0.55;40.05;0.00;0.63
0.55;40.1;0.00;0.50
0.55;40.15;0.00;0.75
0.55;40.2;0.00;0.63
0.55;40.55;0.00;0.13
0.5;37.7;0.63;0.00
0.5;34.25;0.50;0.00
0.5;37.65;0.50;0.00
0.5;37.8;0.50;0.00
0.5;34.2;0.38;0.00
0.5;37.55;0.38;0.00
0.5;37.6;0.38;0.00
0.5;33.85;0.25;0.00
0.5;33.9;0.25;0.00
0.5;34.15;0.25;0.00
0.5;34.3;0.25;0.00
0.5;34.35;0.25;0.00
0.5;34.45;0.25;0.00
0.5;34.55;0.25;0.00
0.5;38.25;0.25;0.13
0.5;38.3;0.25;0.13
0.5;39.15;0.25;0.00
0.5;39.55;0.25;0.13
0.5;40.2;0.25;0.13
0.5;40.25;0.25;0.13
0.5;40.35;0.25;0.13
0.5;33.2;0.13;0.00
0.5;33.5;0.13;0.00
0.5;33.65;0.13;0.00
0.5;33.7;0.13;0.00
0.5;34.4;0.13;0.00
0.5;34.5;0.13;0.00
0.5;34.6;0.13;0.00
0.5;34.65;0.13;0.00
0.5;34.75;0.13;0.00
0.5;34.8;0.13;0.00
0.5;34.95;0.13;0.00
0.5;35;0.13;0.00
0.5;35.05;0.13;0.00
0.5;35.1;0.13;0.00
0.5;35.3;0.13;0.00
0.5;35.35;0.13;0.00
0.5;35.45;0.13;0.00
0.5;35.5;0.13;0.00
0.5;35.95;0.13;0.00
0.5;36;0.13;0.00
0.5;36.05;0.13;0.00
0.5;36.1;0.13;0.00
0.5;36.15;0.13;0.00
0.5;36.2;0.13;0.00
0.5;36.25;0.13;0.00
0.5;37.2;0.13;0.13
0.5;37.25;0.13;0.13
0.5;37.3;0.13;0.13
0.5;37.5;0.13;0.00
0.5;38.05;0.13;0.38
0.5;38.1;0.13;0.25
0.5;38.15;0.13;0.25
0.5;38.2;0.13;0.13
0.5;39.05;0.13;0.13
0.5;39.3;0.13;0.13
0.5;39.4;0.13;0.00
0.5;39.5;0.13;0.13
0.5;40.3;0.13;0.13
0.5;40.4;0.13;0.13
0.5;40.45;0.13;0.13
0.5;33.25;0.00;0.00
0.5;33.3;0.00;0.00
0.5;33.35;0.00;0.00
0.5;33.4;0.00;0.00
0.5;33.45;0.00;0.00
0.5;33.55;0.00;0.88
0.5;33.6;0.00;0.88
0.5;33.75;0.00;0.88
0.5;33.8;0.00;0.75
0.5;33.95;0.00;0.63
0.5;34;0.00;0.13
0.5;34.05;0.00;0.63
0.5;34.1;0.00;0.75
0.5;34.7;0.00;0.00
0.5;34.85;0.00;0.00
0.5;34.9;0.00;0.00
0.5;35.15;0.00;0.00
0.5;35.2;0.00;0.00
0.5;35.25;0.00;0.00
0.5;35.4;0.00;0.00
0.5;35.55;0.00;0.00
0.5;35.6;0.00;0.00
0.5;35.65;0.00;0.00
0.5;35.7;0.00;0.00
0.5;35.75;0.00;0.00
0.5;35.8;0.00;0.00
0.5;35.85;0.00;0.00
0.5;35.9;0.00;0.00
0.5;36.3;0.00;0.00
0.5;36.35;0.00;0.00
0.5;36.4;0.00;0.00
0.5;36.45;0.00;0.00
0.5;36.5;0.00;0.00
0.5;36.55;0.00;0.00
0.5;36.6;0.00;0.00
0.5;36.65;0.00;0.00
0.5;36.7;0.00;0.00
0.5;36.75;0.00;0.00
0.5;36.8;0.00;0.00
0.5;36.85;0.00;0.00
0.5;36.9;0.00;0.00
0.5;36.95;0.00;0.00
0.5;37;0.00;0.00
0.5;37.05;0.00;0.00
0.5;37.1;0.00;0.13
0.5;37.15;0.00;0.13
0.5;37.35;0.00;0.00
0.5;37.4;0.00;0.00
0.5;37.45;0.00;0.00
0.5;37.75;0.00;0.38
0.5;37.85;0.00;0.50
0.5;37.9;0.00;0.38
0.5;37.95;0.00;0.38
0.5;38;0.00;0.38
0.5;38.35;0.00;0.50
0.5;38.4;0.00;0.38
0.5;38.45;0.00;0.38
0.5;38.5;0.00;0.38
0.5;38.55;0.00;0.25
0.5;38.6;0.00;0.25
0.5;38.65;0.00;0.25
0.5;38.7;0.00;0.25
0.5;38.75;0.00;0.25
0.5;38.8;0.00;0.25
0.5;38.85;0.00;0.25
0.5;38.9;0.00;0.38
0.5;38.95;0.00;0.38
0.5;39;0.00;0.50
0.5;39.1;0.00;0.38
0.5;39.2;0.00;0.00
0.5;39.25;0.00;0.00
0.5;39.35;0.00;0.00
0.5;39.45;0.00;0.13
0.5;39.6;0.00;0.63
0.5;39.65;0.00;0.75
0.5;39.7;0.00;0.50
0.5;39.75;0.00;0.13
0.5;39.8;0.00;0.38
0.5;39.85;0.00;0.50
0.5;39.9;0.00;0.50
0.5;39.95;0.00;0.25
0.5;40;0.00;0.25
0.5;40.05;0.00;0.50
0.5;40.1;0.00;0.63
0.5;40.15;0.00;0.75
0.5;40.5;0.00;0.38
0.5;40.55;0.00;0.50
0.5;40.6;0.00;0.13
0.5;40.65;0.00;0.13
0.5;40.7;0.00;0.13
0.45;37.7;0.63;0.00
0.45;37.75;0.63;0.00
0.45;33.85;0.38;0.00
0.45;34.3;0.38;0.00
0.45;37.5;0.38;0.00
0.45;37.55;0.38;0.00
0.45;37.6;0.38;0.00
0.45;37.65;0.38;0.00
0.45;37.8;0.38;0.00
0.45;33.65;0.25;0.00
0.45;33.8;0.25;0.00
0.45;33.9;0.25;0.00
0.45;34.15;0.25;0.00
0.45;34.25;0.25;0.00
0.45;34.35;0.25;0.00
0.45;34.55;0.25;0.00
0.45;34.9;0.25;0.00
0.45;38.25;0.25;0.13
0.45;38.3;0.25;0.13
0.45;39.4;0.25;0.00
0.45;40.25;0.25;0.13
0.45;33.5;0.13;0.00
0.45;33.6;0.13;0.00
0.45;33.7;0.13;0.00
0.45;34.4;0.13;0.00
0.45;34.45;0.13;0.00
0.45;34.6;0.13;0.00
0.45;34.65;0.13;0.00
0.45;34.75;0.13;0.00
0.45;34.8;0.13;0.00
0.45;34.95;0.13;0.00
0.45;35;0.13;0.00
0.45;35.05;0.13;0.00
0.45;35.1;0.13;0.00
0.45;35.25;0.13;0.00
0.45;35.45;0.13;0.00
0.45;35.5;0.13;0.00
0.45;35.55;0.13;0.00
0.45;35.75;0.13;0.00
0.45;35.8;0.13;0.00
0.45;35.85;0.13;0.00
0.45;35.9;0.13;0.00
0.45;35.95;0.13;0.00
0.45;36;0.13;0.00
0.45;36.05;0.13;0.00
0.45;36.2;0.13;0.00
0.45;36.25;0.13;0.00
0.45;37.2;0.13;0.00
0.45;37.25;0.13;0.00
0.45;37.3;0.13;0.00
0.45;38.05;0.13;0.38
0.45;38.1;0.13;0.25
0.45;38.15;0.13;0.25
0.45;38.2;0.13;0.13
0.45;39.05;0.13;0.13
0.45;39.15;0.13;0.00
0.45;39.45;0.13;0.13
0.45;39.5;0.13;0.13
0.45;40.3;0.13;0.13
0.45;40.35;0.13;0.13
0.45;40.4;0.13;0.13
0.45;40.45;0.13;0.13
0.45;40.5;0.13;0.13
0.45;33.25;0.00;0.00
0.45;33.3;0.00;0.00
0.45;33.35;0.00;0.00
0.45;33.4;0.00;0.00
0.45;33.45;0.00;0.00
0.45;33.55;0.00;0.88
0.45;33.75;0.00;0.88
0.45;33.95;0.00;0.63
0.45;34;0.00;0.38
0.45;34.05;0.00;0.63
0.45;34.1;0.00;0.75
0.45;34.2;0.00;0.00
0.45;34.5;0.00;0.00
0.45;34.7;0.00;0.00
0.45;34.85;0.00;0.00
0.45;35.15;0.00;0.00
0.45;35.2;0.00;0.00
0.45;35.3;0.00;0.00
0.45;35.35;0.00;0.00
0.45;35.4;0.00;0.00
0.45;35.6;0.00;0.00
0.45;35.65;0.00;0.00
0.45;35.7;0.00;0.00
0.45;36.1;0.00;0.00
0.45;36.15;0.00;0.00
0.45;36.3;0.00;0.00
0.45;36.35;0.00;0.00
0.45;36.4;0.00;0.00
0.45;36.45;0.00;0.00
0.45;36.5;0.00;0.00
0.45;36.55;0.00;0.00
0.45;36.6;0.00;0.00
0.45;36.65;0.00;0.00
0.45;36.7;0.00;0.00
0.45;36.75;0.00;0.00
0.45;36.8;0.00;0.00
0.45;36.85;0.00;0.00
0.45;36.9;0.00;0.00
0.45;36.95;0.00;0.00
0.45;37;0.00;0.00
0.45;37.05;0.00;0.13
0.45;37.1;0.00;0.13
0.45;37.15;0.00;0.13
0.45;37.35;0.00;0.00
0.45;37.4;0.00;0.00
0.45;37.45;0.00;0.00
0.45;37.85;0.00;0.50
0.45;37.9;0.00;0.50
0.45;37.95;0.00;0.38
0.45;38;0.00;0.38
0.45;38.35;0.00;0.63
0.45;38.4;0.00;0.38
0.45;38.45;0.00;0.38
0.45;38.5;0.00;0.25
0.45;38.55;0.00;0.38
0.45;38.6;0.00;0.25
0.45;38.65;0.00;0.25
0.45;38.7;0.00;0.25
0.45;38.75;0.00;0.25
0.45;38.8;0.00;0.25
0.45;38.85;0.00;0.25
0.45;38.9;0.00;0.25
0.45;38.95;0.00;0.25
0.45;39;0.00;0.38
0.45;39.1;0.00;0.38
0.45;39.2;0.00;0.00
0.45;39.25;0.00;0.00
0.45;39.3;0.00;0.00
0.45;39.35;0.00;0.00
0.45;39.55;0.00;0.75
0.45;39.6;0.00;0.50
0.45;39.65;0.00;0.38
0.45;39.7;0.00;0.25
0.45;39.75;0.00;0.25
0.45;39.8;0.00;0.25
0.45;39.85;0.00;0.38
0.45;39.9;0.00;0.38
0.45;39.95;0.00;0.25
0.45;40;0.00;0.38
0.45;40.05;0.00;0.50
0.45;40.1;0.00;0.63
0.45;40.15;0.00;0.63
0.45;40.2;0.00;0.75
0.45;40.55;0.00;0.50
0.45;40.6;0.00;0.13
0.45;40.65;0.00;0.13
0.45;40.7;0.00;0.13
0.45;40.75;0.00;0.13
0.4;37.7;0.50;0.00
0.4;37.75;0.50;0.00
0.4;34.55;0.38;0.00
0.4;37.5;0.38;0.00
0.4;37.55;0.38;0.00
0.4;37.6;0.38;0.00
0.4;37.65;0.38;0.00
0.4;37.8;0.38;0.00
0.4;38.25;0.38;0.13
0.4;38.3;0.38;0.13
0.4;33.65;0.25;0.00
0.4;33.7;0.25;0.00
0.4;33.8;0.25;0.00
0.4;33.85;0.25;0.00
0.4;33.95;0.25;0.00
0.4;34.05;0.25;0.00
0.4;34.1;0.25;0.00
0.4;34.6;0.25;0.00
0.4;34.8;0.25;0.00
0.4;34.9;0.25;0.00
0.4;34.95;0.25;0.00
0.4;35.45;0.25;0.00
0.4;35.5;0.25;0.00
0.4;35.55;0.25;0.00
0.4;35.8;0.25;0.00
0.4;35.85;0.25;0.00
0.4;38.15;0.25;0.25
0.4;38.2;0.25;0.13
0.4;40.25;0.25;0.13
0.4;40.3;0.25;0.13
0.4;33.6;0.13;0.00
0.4;33.9;0.13;0.00
0.4;34.15;0.13;0.00
0.4;34.2;0.13;0.00
0.4;34.3;0.13;0.00
0.4;34.35;0.13;0.00
0.4;34.4;0.13;0.00
0.4;34.45;0.13;0.00
0.4;34.5;0.13;0.00
0.4;34.75;0.13;0.00
0.4;35;0.13;0.00
0.4;35.1;0.13;0.00
0.4;35.2;0.13;0.00
0.4;35.25;0.13;0.00
0.4;35.3;0.13;0.00
0.4;35.35;0.13;0.00
0.4;35.4;0.13;0.00
0.4;35.6;0.13;0.00
0.4;35.75;0.13;0.00
0.4;35.9;0.13;0.00
0.4;35.95;0.13;0.00
0.4;36;0.13;0.00
0.4;36.05;0.13;0.00
0.4;36.15;0.13;0.00
0.4;36.25;0.13;0.00
0.4;36.35;0.13;0.00
0.4;37.25;0.13;0.00
0.4;37.95;0.13;0.38
0.4;38.05;0.13;0.38
0.4;38.1;0.13;0.25
0.4;39.05;0.13;0.13
0.4;39.15;0.13;0.00
0.4;39.2;0.13;0.00
0.4;39.35;0.13;0.00
0.4;39.45;0.13;0.13
0.4;39.5;0.13;0.13
0.4;40.35;0.13;0.13
0.4;40.4;0.13;0.13
0.4;40.75;0.13;0.13
0.4;33.3;0.00;0.00
0.4;33.35;0.00;0.00
0.4;33.4;0.00;0.00
0.4;33.45;0.00;0.00
0.4;33.5;0.00;0.00
0.4;33.55;0.00;0.88
0.4;33.75;0.00;0.63
0.4;34;0.00;0.63
0.4;34.25;0.00;0.00
0.4;34.65;0.00;0.00
0.4;34.7;0.00;0.00
0.4;34.85;0.00;0.00
0.4;35.05;0.00;0.00
0.4;35.15;0.00;0.00
0.4;35.65;0.00;0.00
0.4;35.7;0.00;0.00
0.4;36.1;0.00;0.00
0.4;36.2;0.00;0.00
0.4;36.3;0.00;0.00
0.4;36.4;0.00;0.00
0.4;36.45;0.00;0.00
0.4;36.5;0.00;0.00
0.4;36.55;0.00;0.00
0.4;36.6;0.00;0.00
0.4;36.65;0.00;0.00
0.4;36.7;0.00;0.00
0.4;36.75;0.00;0.00
0.4;36.8;0.00;0.00
0.4;36.85;0.00;0.00
0.4;36.9;0.00;0.00
0.4;36.95;0.00;0.00
0.4;37;0.00;0.13
0.4;37.05;0.00;0.13
0.4;37.1;0.00;0.13
0.4;37.15;0.00;0.13
0.4;37.2;0.00;0.00
0.4;37.3;0.00;0.00
0.4;37.35;0.00;0.00
0.4;37.4;0.00;0.00
0.4;37.45;0.00;0.00
0.4;37.85;0.00;0.50
0.4;37.9;0.00;0.50
0.4;38;0.00;0.38
0.4;38.35;0.00;0.50
0.4;38.4;0.00;0.50
0.4;38.45;0.00;0.38
0.4;38.5;0.00;0.38
0.4;38.55;0.00;0.38
0.4;38.6;0.00;0.25
0.4;38.65;0.00;0.25
0.4;38.7;0.00;0.25
0.4;38.75;0.00;0.25
0.4;38.8;0.00;0.25
0.4;38.85;0.00;0.25
0.4;38.9;0.00;0.25
0.4;38.95;0.00;0.25
0.4;39;0.00;0.63
0.4;39.1;0.00;0.50
0.4;39.25;0.00;0.00
0.4;39.3;0.00;0.00
0.4;39.4;0.00;0.25
0.4;39.55;0.00;0.50
0.4;39.6;0.00;0.25
0.4;39.65;0.00;0.25
0.4;39.7;0.00;0.13
0.4;39.75;0.00;0.25
0.4;39.8;0.00;0.13
0.4;39.85;0.00;0.13
0.4;39.9;0.00;0.13
0.4;39.95;0.00;0.25
0.4;40;0.00;0.38
0.4;40.05;0.00;0.38
0.4;40.1;0.00;0.38
0.4;40.15;0.00;0.63
0.4;40.2;0.00;0.63
0.4;40.45;0.00;0.38
0.4;40.5;0.00;0.25
0.4;40.55;0.00;0.50
0.4;40.6;0.00;0.13
0.4;40.65;0.00;0.13
0.4;40.7;0.00;0.13
0.35;37.8;0.50;0.00
0.35;37.9;0.50;0.00
0.35;37.95;0.50;0.00
0.35;37.65;0.38;0.00
0.35;37.7;0.38;0.00
0.35;37.75;0.38;0.00
0.35;37.85;0.38;0.00
0.35;38.25;0.38;0.13
0.35;33.7;0.25;0.00
0.35;33.8;0.25;0.00
0.35;33.85;0.25;0.00
0.35;33.9;0.25;0.00
0.35;33.95;0.25;0.00
0.35;34.55;0.25;0.00
0.35;34.6;0.25;0.00
0.35;34.9;0.25;0.00
0.35;34.95;0.25;0.00
0.35;35.3;0.25;0.00
0.35;35.55;0.25;0.00
0.35;35.6;0.25;0.00
0.35;35.8;0.25;0.00
0.35;37.55;0.25;0.00
0.35;37.6;0.25;0.00
0.35;38.15;0.25;0.13
0.35;38.2;0.25;0.13
0.35;38.3;0.25;0.13
0.35;39.2;0.25;0.00
0.35;39.35;0.25;0.00
0.35;39.5;0.25;0.13
0.35;40.25;0.25;0.13
0.35;40.3;0.25;0.13
0.35;40.8;0.25;0.13
0.35;33.55;0.13;0.00
0.35;33.6;0.13;0.00
0.35;34;0.13;0.00
0.35;34.05;0.13;0.00
0.35;34.1;0.13;0.00
0.35;34.15;0.13;0.00
0.35;34.2;0.13;0.00
0.35;34.25;0.13;0.00
0.35;34.4;0.13;0.00
0.35;34.45;0.13;0.00
0.35;34.65;0.13;0.00
0.35;34.7;0.13;0.00
0.35;34.75;0.13;0.00
0.35;34.85;0.13;0.00
0.35;35;0.13;0.00
0.35;35.2;0.13;0.00
0.35;35.25;0.13;0.00
0.35;35.85;0.13;0.00
0.35;35.9;0.13;0.00
0.35;35.95;0.13;0.00
0.35;36;0.13;0.00
0.35;36.2;0.13;0.00
0.35;36.25;0.13;0.00
0.35;38.05;0.13;0.38
0.35;38.1;0.13;0.38
0.35;39.05;0.13;0.13
0.35;39.25;0.13;0.00
0.35;39.3;0.13;0.00
0.35;40.7;0.13;0.13
0.35;40.75;0.13;0.13
0.35;33.3;0.00;0.00
0.35;33.35;0.00;0.00
0.35;33.4;0.00;0.00
0.35;33.45;0.00;0.00
0.35;33.5;0.00;0.00
0.35;33.65;0.00;0.88
0.35;33.75;0.00;0.75
0.35;34.3;0.00;0.00
0.35;34.35;0.00;0.00
0.35;34.5;0.00;0.00
0.35;34.8;0.00;0.00
0.35;35.05;0.00;0.00
0.35;35.1;0.00;0.00
0.35;35.15;0.00;0.00
0.35;35.35;0.00;0.00
0.35;35.4;0.00;0.00
0.35;35.45;0.00;0.00
0.35;35.5;0.00;0.00
0.35;35.65;0.00;0.00
0.35;35.7;0.00;0.00
0.35;35.75;0.00;0.00
0.35;36.05;0.00;0.00
0.35;36.1;0.00;0.00
0.35;36.15;0.00;0.00
0.35;36.3;0.00;0.00
0.35;36.35;0.00;0.00
0.35;36.4;0.00;0.00
0.35;36.45;0.00;0.00
0.35;36.5;0.00;0.00
0.35;36.55;0.00;0.00
0.35;36.6;0.00;0.00
0.35;36.65;0.00;0.00
0.35;36.7;0.00;0.00
0.35;36.75;0.00;0.00
0.35;36.8;0.00;0.00
0.35;36.85;0.00;0.00
0.35;36.9;0.00;0.00
0.35;36.95;0.00;0.00
0.35;37;0.00;0.13
0.35;37.05;0.00;0.13
0.35;37.1;0.00;0.13
0.35;37.15;0.00;0.13
0.35;37.2;0.00;0.00
0.35;37.25;0.00;0.13
0.35;37.3;0.00;0.00
0.35;37.35;0.00;0.00
0.35;37.4;0.00;0.00
0.35;37.45;0.00;0.00
0.35;37.5;0.00;0.00
0.35;38;0.00;0.50
0.35;38.35;0.00;0.63
0.35;38.4;0.00;0.63
0.35;38.45;0.00;0.50
0.35;38.5;0.00;0.38
0.35;38.55;0.00;0.25
0.35;38.6;0.00;0.25
0.35;38.65;0.00;0.25
0.35;38.7;0.00;0.25
0.35;38.75;0.00;0.25
0.35;38.8;0.00;0.25
0.35;38.85;0.00;0.25
0.35;38.9;0.00;0.25
0.35;38.95;0.00;0.25
0.35;39;0.00;0.63
0.35;39.1;0.00;0.50
0.35;39.15;0.00;0.50
0.35;39.4;0.00;0.13
0.35;39.45;0.00;0.13
0.35;39.55;0.00;0.25
0.35;39.6;0.00;0.25
0.35;39.65;0.00;0.25
0.35;39.7;0.00;0.13
0.35;39.75;0.00;0.25
0.35;39.8;0.00;0.13
0.35;39.85;0.00;0.25
0.35;39.9;0.00;0.25
0.35;39.95;0.00;0.25
0.35;40;0.00;0.25
0.35;40.05;0.00;0.25
0.35;40.1;0.00;0.25
0.35;40.15;0.00;0.63
0.35;40.2;0.00;0.63
0.35;40.35;0.00;0.38
0.35;40.4;0.00;0.50
0.35;40.45;0.00;0.50
0.35;40.5;0.00;0.38
0.35;40.55;0.00;0.50
0.35;40.6;0.00;0.13
0.35;40.65;0.00;0.13
0.3;40.4;0.63;0.00
0.3;38;0.50;0.00
0.3;36.4;0.38;0.00
0.3;37.55;0.38;0.00
0.3;37.6;0.38;0.00
0.3;37.65;0.38;0.00
0.3;37.7;0.38;0.00
0.3;37.75;0.38;0.00
0.3;37.8;0.38;0.00
0.3;37.85;0.38;0.00
0.3;37.9;0.38;0.00
0.3;37.95;0.38;0.00
0.3;33.4;0.25;0.00
0.3;33.45;0.25;0.00
0.3;34.55;0.25;0.00
0.3;34.6;0.25;0.00
0.3;34.85;0.25;0.00
0.3;34.9;0.25;0.00
0.3;34.95;0.25;0.00
0.3;35.8;0.25;0.00
0.3;36.45;0.25;0.00
0.3;36.5;0.25;0.00
0.3;38.2;0.25;0.13
0.3;38.3;0.25;0.13
0.3;39.45;0.25;0.13
0.3;40.25;0.25;0.13
0.3;40.6;0.25;0.13
0.3;40.7;0.25;0.13
0.3;40.75;0.25;0.13
0.3;40.8;0.25;0.13
0.3;40.85;0.25;0.13
0.3;33.5;0.13;0.00
0.3;33.55;0.13;0.00
0.3;33.6;0.13;0.00
0.3;33.85;0.13;0.00
0.3;33.9;0.13;0.00
0.3;34.1;0.13;0.00
0.3;34.15;0.13;0.00
0.3;34.2;0.13;0.00
0.3;34.25;0.13;0.00
0.3;34.3;0.13;0.00
0.3;34.35;0.13;0.00
0.3;34.65;0.13;0.00
0.3;35;0.13;0.00
0.3;35.2;0.13;0.00
0.3;35.25;0.13;0.00
0.3;35.6;0.13;0.00
0.3;36;0.13;0.00
0.3;36.2;0.13;0.00
0.3;36.25;0.13;0.00
0.3;36.35;0.13;0.00
0.3;36.55;0.13;0.00
0.3;36.6;0.13;0.00
0.3;36.65;0.13;0.00
0.3;36.7;0.13;0.00
0.3;36.75;0.13;0.00
0.3;36.8;0.13;0.00
0.3;38.05;0.13;0.38
0.3;38.1;0.13;0.38
0.3;38.15;0.13;0.13
0.3;38.25;0.13;0.13
0.3;39.05;0.13;0.13
0.3;39.1;0.13;0.25
0.3;39.4;0.13;0.13
0.3;40.3;0.13;0.25
0.3;40.65;0.13;0.13
0.3;33.35;0.00;0.00
0.3;33.65;0.00;0.75
0.3;33.7;0.00;0.75
0.3;33.75;0.00;0.75
0.3;33.8;0.00;0.75
0.3;33.95;0.00;0.00
0.3;34;0.00;0.00
0.3;34.05;0.00;0.00
0.3;34.4;0.00;0.00
0.3;34.45;0.00;0.00
0.3;34.5;0.00;0.00
0.3;34.7;0.00;0.00
0.3;34.75;0.00;0.00
0.3;34.8;0.00;0.00
0.3;35.05;0.00;0.00
0.3;35.1;0.00;0.00
0.3;35.15;0.00;0.00
0.3;35.3;0.00;0.00
0.3;35.35;0.00;0.00
0.3;35.4;0.00;0.00
0.3;35.45;0.00;0.00
0.3;35.5;0.00;0.00
0.3;35.55;0.00;0.00
0.3;35.65;0.00;0.00
0.3;35.7;0.00;0.00
0.3;35.75;0.00;0.00
0.3;35.85;0.00;0.00
0.3;35.9;0.00;0.00
0.3;35.95;0.00;0.00
0.3;36.05;0.00;0.00
0.3;36.1;0.00;0.00
0.3;36.15;0.00;0.00
0.3;36.3;0.00;0.00
0.3;36.85;0.00;0.00
0.3;36.9;0.00;0.13
0.3;36.95;0.00;0.13
0.3;37;0.00;0.13
0.3;37.05;0.00;0.13
0.3;37.1;0.00;0.13
0.3;37.15;0.00;0.13
0.3;37.2;0.00;0.00
0.3;37.25;0.00;0.00
0.3;37.3;0.00;0.00
0.3;37.35;0.00;0.00
0.3;37.4;0.00;0.00
0.3;37.45;0.00;0.00
0.3;37.5;0.00;0.00
0.3;38.35;0.00;0.63
0.3;38.4;0.00;0.63
0.3;38.45;0.00;0.50
0.3;38.5;0.00;0.50
0.3;38.55;0.00;0.50
0.3;38.6;0.00;0.38
0.3;38.65;0.00;0.25
0.3;38.7;0.00;0.25
0.3;38.75;0.00;0.25
0.3;38.8;0.00;0.50
0.3;38.85;0.00;0.25
0.3;38.9;0.00;0.25
0.3;38.95;0.00;0.38
0.3;39;0.00;0.50
0.3;39.15;0.00;0.38
0.3;39.2;0.00;0.38
0.3;39.25;0.00;0.50
0.3;39.3;0.00;0.25
0.3;39.35;0.00;0.13
0.3;39.5;0.00;0.63
0.3;39.55;0.00;0.38
0.3;39.6;0.00;0.25
0.3;39.65;0.00;0.13
0.3;39.7;0.00;0.13
0.3;39.75;0.00;0.13
0.3;39.8;0.00;0.13
0.3;39.85;0.00;0.25
0.3;39.9;0.00;0.25
0.3;39.95;0.00;0.13
0.3;40;0.00;0.13
0.3;40.05;0.00;0.25
0.3;40.1;0.00;0.25
0.3;40.15;0.00;0.63
0.3;40.2;0.00;0.63
0.3;40.35;0.00;0.50
0.3;40.45;0.00;0.50
0.3;40.5;0.00;0.38
0.3;40.55;0.00;0.25
0.25;37.95;0.50;0.00
0.25;38;0.50;0.00
0.25;36.25;0.38;0.00
0.25;36.45;0.38;0.00
0.25;37.55;0.38;0.00
0.25;37.6;0.38;0.00
0.25;37.65;0.38;0.00
0.25;37.7;0.38;0.00
0.25;37.75;0.38;0.00
0.25;37.8;0.38;0.00
0.25;37.85;0.38;0.00
0.25;37.9;0.38;0.00
0.25;40.2;0.38;0.13
0.25;33.65;0.25;0.00
0.25;34.85;0.25;0.00
0.25;34.9;0.25;0.00
0.25;36.2;0.25;0.00
0.25;36.4;0.25;0.00
0.25;36.5;0.25;0.00
0.25;36.6;0.25;0.00
0.25;36.65;0.25;0.00
0.25;38.2;0.25;0.13
0.25;38.25;0.25;0.13
0.25;38.3;0.25;0.13
0.25;38.35;0.25;0.13
0.25;39.1;0.25;0.13
0.25;39.4;0.25;0.13
0.25;40.6;0.25;0.13
0.25;40.65;0.25;0.13
0.25;40.7;0.25;0.13
0.25;40.75;0.25;0.13
0.25;40.8;0.25;0.00
0.25;40.85;0.25;0.13
0.25;33.4;0.13;0.00
0.25;33.45;0.13;0.00
0.25;34.4;0.13;0.00
0.25;34.45;0.13;0.00
0.25;34.5;0.13;0.00
0.25;34.6;0.13;0.00
0.25;34.95;0.13;0.00
0.25;35;0.13;0.00
0.25;35.1;0.13;0.00
0.25;35.2;0.13;0.00
0.25;35.25;0.13;0.00
0.25;35.95;0.13;0.00
0.25;36;0.13;0.00
0.25;36.05;0.13;0.00
0.25;36.35;0.13;0.00
0.25;36.55;0.13;0.00
0.25;36.7;0.13;0.00
0.25;36.75;0.13;0.00
0.25;36.8;0.13;0.13
0.25;36.85;0.13;0.13
0.25;38.05;0.13;0.38
0.25;38.1;0.13;0.25
0.25;38.15;0.13;0.13
0.25;39.15;0.13;0.13
0.25;39.2;0.13;0.13
0.25;39.25;0.13;0.13
0.25;39.3;0.13;0.13
0.25;39.35;0.13;0.13
0.25;40.25;0.13;0.13
0.25;40.5;0.13;0.25
0.25;40.55;0.13;0.13
0.25;33.5;0.00;0.00
0.25;33.55;0.00;0.00
0.25;33.6;0.00;0.00
0.25;33.7;0.00;0.00
0.25;33.75;0.00;0.75
0.25;33.8;0.00;0.38
0.25;33.85;0.00;0.00
0.25;33.9;0.00;0.00
0.25;33.95;0.00;0.00
0.25;34;0.00;0.00
0.25;34.05;0.00;0.00
0.25;34.1;0.00;0.00
0.25;34.15;0.00;0.00
0.25;34.2;0.00;0.00
